PROGRAMA ORCAMENTARIO;DEPOSITO;DEPARTAMENTO;CÓDIGO;DESCRICAO;MÊS;Qtd
CUSTEIO;CUSTEIO;DTM;110158;ESCADA FBV EXT 420X720MM 23DEG 454KG;01/04/2026;0
CUSTEIO;CUSTEIO;DTM;110158;ESCADA FBV EXT 420X720MM 23DEG 454KG;01/03/2026;0
CUSTEIO;CUSTEIO;DTM;110158;ESCADA FBV EXT 420X720MM 23DEG 454KG;01/02/2026;0
CUSTEIO;CUSTEIO;DTM;110158;ESCADA FBV EXT 420X720MM 23DEG 454KG;01/01/2026;0
CUSTEIO;CUSTEIO;DTM;110182;CARREGADOR DE PILHA BIVOLT;01/12/2026;0
CUSTEIO;CUSTEIO;DTM;110182;CARREGADOR DE PILHA BIVOLT;01/11/2026;0
CUSTEIO;CUSTEIO;DTM;110182;CARREGADOR DE PILHA BIVOLT;01/10/2026;0
CUSTEIO;CUSTEIO;DTM;110182;CARREGADOR DE PILHA BIVOLT;01/09/2026;0
CUSTEIO;CUSTEIO;DTM;110182;CARREGADOR DE PILHA BIVOLT;01/08/2026;0
CUSTEIO;CUSTEIO;DTM;110182;CARREGADOR DE PILHA BIVOLT;01/07/2026;0
CUSTEIO;CUSTEIO;DTM;110182;CARREGADOR DE PILHA BIVOLT;01/06/2026;0
CUSTEIO;CUSTEIO;DTM;110182;CARREGADOR DE PILHA BIVOLT;01/05/2026;0
CUSTEIO;CUSTEIO;DTM;110182;CARREGADOR DE PILHA BIVOLT;01/04/2026;1
CUSTEIO;CUSTEIO;DTM;110182;CARREGADOR DE PILHA BIVOLT;01/03/2026;0
CUSTEIO;CUSTEIO;DTM;110182;CARREGADOR DE PILHA BIVOLT;01/02/2026;0
CUSTEIO;CUSTEIO;DTM;110182;CARREGADOR DE PILHA BIVOLT;01/01/2026;0
CUSTEIO;CUSTEIO;DTM;110195;ESCADA FBV EXT 5,10X9,00M 29DEG 30KG;01/12/2026;0
CUSTEIO;CUSTEIO;DTM;110195;ESCADA FBV EXT 5,10X9,00M 29DEG 30KG;01/11/2026;0
CUSTEIO;CUSTEIO;DTM;110195;ESCADA FBV EXT 5,10X9,00M 29DEG 30KG;01/10/2026;0
CUSTEIO;CUSTEIO;DTM;110195;ESCADA FBV EXT 5,10X9,00M 29DEG 30KG;01/09/2026;0
CUSTEIO;CUSTEIO;DTM;110195;ESCADA FBV EXT 5,10X9,00M 29DEG 30KG;01/08/2026;0
CUSTEIO;CUSTEIO;DTM;110195;ESCADA FBV EXT 5,10X9,00M 29DEG 30KG;01/07/2026;0
CUSTEIO;CUSTEIO;DTM;110195;ESCADA FBV EXT 5,10X9,00M 29DEG 30KG;01/06/2026;0
CUSTEIO;CUSTEIO;DTM;110195;ESCADA FBV EXT 5,10X9,00M 29DEG 30KG;01/05/2026;8
CUSTEIO;CUSTEIO;DTM;110195;ESCADA FBV EXT 5,10X9,00M 29DEG 30KG;01/04/2026;0
CUSTEIO;CUSTEIO;DTM;110195;ESCADA FBV EXT 5,10X9,00M 29DEG 30KG;01/03/2026;0
CUSTEIO;CUSTEIO;DTM;110195;ESCADA FBV EXT 5,10X9,00M 29DEG 30KG;01/02/2026;0
CUSTEIO;CUSTEIO;DTM;110195;ESCADA FBV EXT 5,10X9,00M 29DEG 30KG;01/01/2026;0
CUSTEIO;CUSTEIO;DTM;110215;CAIXA ARQUIVO PLAST CORRUG 360X135X250MM;01/12/2026;0
CUSTEIO;CUSTEIO;DTM;110215;CAIXA ARQUIVO PLAST CORRUG 360X135X250MM;01/11/2026;0
CUSTEIO;CUSTEIO;DTM;110215;CAIXA ARQUIVO PLAST CORRUG 360X135X250MM;01/10/2026;0
CUSTEIO;CUSTEIO;DTM;110215;CAIXA ARQUIVO PLAST CORRUG 360X135X250MM;01/09/2026;0
CUSTEIO;CUSTEIO;DTM;110215;CAIXA ARQUIVO PLAST CORRUG 360X135X250MM;01/08/2026;0
CUSTEIO;CUSTEIO;DTM;110215;CAIXA ARQUIVO PLAST CORRUG 360X135X250MM;01/07/2026;0
CUSTEIO;CUSTEIO;DTM;110215;CAIXA ARQUIVO PLAST CORRUG 360X135X250MM;01/06/2026;0
CUSTEIO;CUSTEIO;DTM;110215;CAIXA ARQUIVO PLAST CORRUG 360X135X250MM;01/05/2026;0
CUSTEIO;CUSTEIO;DTM;110215;CAIXA ARQUIVO PLAST CORRUG 360X135X250MM;01/04/2026;0
CUSTEIO;CUSTEIO;DTM;110215;CAIXA ARQUIVO PLAST CORRUG 360X135X250MM;01/03/2026;150
CUSTEIO;CUSTEIO;DTM;110215;CAIXA ARQUIVO PLAST CORRUG 360X135X250MM;01/02/2026;0
CUSTEIO;CUSTEIO;DTM;110215;CAIXA ARQUIVO PLAST CORRUG 360X135X250MM;01/01/2026;0
CUSTEIO;CUSTEIO;DTM;110256;ENVELOPE CORRES PAP 80G/M2 NT 410X310MM;01/12/2026;0
CUSTEIO;CUSTEIO;DTM;110256;ENVELOPE CORRES PAP 80G/M2 NT 410X310MM;01/11/2026;0
CUSTEIO;CUSTEIO;DTM;110256;ENVELOPE CORRES PAP 80G/M2 NT 410X310MM;01/10/2026;0
CUSTEIO;CUSTEIO;DTM;110256;ENVELOPE CORRES PAP 80G/M2 NT 410X310MM;01/09/2026;0
CUSTEIO;CUSTEIO;DTM;110256;ENVELOPE CORRES PAP 80G/M2 NT 410X310MM;01/08/2026;0
CUSTEIO;CUSTEIO;DTM;110256;ENVELOPE CORRES PAP 80G/M2 NT 410X310MM;01/07/2026;0
CUSTEIO;CUSTEIO;DTM;110256;ENVELOPE CORRES PAP 80G/M2 NT 410X310MM;01/06/2026;0
CUSTEIO;CUSTEIO;DTM;110256;ENVELOPE CORRES PAP 80G/M2 NT 410X310MM;01/05/2026;0
CUSTEIO;CUSTEIO;DTM;110256;ENVELOPE CORRES PAP 80G/M2 NT 410X310MM;01/04/2026;0
CUSTEIO;CUSTEIO;DTM;110256;ENVELOPE CORRES PAP 80G/M2 NT 410X310MM;01/03/2026;20
CUSTEIO;CUSTEIO;DTM;110256;ENVELOPE CORRES PAP 80G/M2 NT 410X310MM;01/02/2026;0
CUSTEIO;CUSTEIO;DTM;110256;ENVELOPE CORRES PAP 80G/M2 NT 410X310MM;01/01/2026;0
CUSTEIO;CUSTEIO;DTM;110288;PILHA RECARREGAVEL PEQUENA AA;01/12/2026;0
CUSTEIO;CUSTEIO;DTM;110288;PILHA RECARREGAVEL PEQUENA AA;01/11/2026;0
CUSTEIO;CUSTEIO;DTM;110288;PILHA RECARREGAVEL PEQUENA AA;01/10/2026;0
CUSTEIO;CUSTEIO;DTM;110288;PILHA RECARREGAVEL PEQUENA AA;01/09/2026;0
CUSTEIO;CUSTEIO;DTM;110288;PILHA RECARREGAVEL PEQUENA AA;01/08/2026;0
CUSTEIO;CUSTEIO;DTM;110288;PILHA RECARREGAVEL PEQUENA AA;01/07/2026;0
CUSTEIO;CUSTEIO;DTM;110288;PILHA RECARREGAVEL PEQUENA AA;01/06/2026;0
CUSTEIO;CUSTEIO;DTM;110288;PILHA RECARREGAVEL PEQUENA AA;01/05/2026;0
CUSTEIO;CUSTEIO;DTM;110288;PILHA RECARREGAVEL PEQUENA AA;01/04/2026;6
CUSTEIO;CUSTEIO;DTM;110288;PILHA RECARREGAVEL PEQUENA AA;01/03/2026;0
CUSTEIO;CUSTEIO;DTM;110288;PILHA RECARREGAVEL PEQUENA AA;01/02/2026;0
CUSTEIO;CUSTEIO;DTM;110288;PILHA RECARREGAVEL PEQUENA AA;01/01/2026;0
CUSTEIO;CUSTEIO;DTM;110356;PASTA L PLAST AZ 31X22CM;01/12/2026;0
CUSTEIO;CUSTEIO;DTM;110356;PASTA L PLAST AZ 31X22CM;01/11/2026;0
CUSTEIO;CUSTEIO;DTM;110356;PASTA L PLAST AZ 31X22CM;01/10/2026;0
CUSTEIO;CUSTEIO;DTM;110356;PASTA L PLAST AZ 31X22CM;01/09/2026;0
CUSTEIO;CUSTEIO;DTM;110356;PASTA L PLAST AZ 31X22CM;01/08/2026;0
CUSTEIO;CUSTEIO;DTM;110356;PASTA L PLAST AZ 31X22CM;01/07/2026;0
CUSTEIO;CUSTEIO;DTM;110356;PASTA L PLAST AZ 31X22CM;01/06/2026;0
CUSTEIO;CUSTEIO;DTM;110356;PASTA L PLAST AZ 31X22CM;01/05/2026;0
CUSTEIO;CUSTEIO;DTM;110356;PASTA L PLAST AZ 31X22CM;01/04/2026;0
CUSTEIO;CUSTEIO;DTM;110356;PASTA L PLAST AZ 31X22CM;01/03/2026;20
CUSTEIO;CUSTEIO;DTM;110356;PASTA L PLAST AZ 31X22CM;01/02/2026;0
CUSTEIO;CUSTEIO;DTM;110356;PASTA L PLAST AZ 31X22CM;01/01/2026;0
CUSTEIO;CUSTEIO;DTM;110404;ENVELOPE CORRES PAP 80G/M2 NT 340X240MM;01/12/2026;0
CUSTEIO;CUSTEIO;DTM;110404;ENVELOPE CORRES PAP 80G/M2 NT 340X240MM;01/11/2026;0
CUSTEIO;CUSTEIO;DTM;110404;ENVELOPE CORRES PAP 80G/M2 NT 340X240MM;01/10/2026;0
CUSTEIO;CUSTEIO;DTM;110404;ENVELOPE CORRES PAP 80G/M2 NT 340X240MM;01/09/2026;0
CUSTEIO;CUSTEIO;DTM;110404;ENVELOPE CORRES PAP 80G/M2 NT 340X240MM;01/08/2026;0
CUSTEIO;CUSTEIO;DTM;110404;ENVELOPE CORRES PAP 80G/M2 NT 340X240MM;01/07/2026;0
CUSTEIO;CUSTEIO;DTM;110404;ENVELOPE CORRES PAP 80G/M2 NT 340X240MM;01/06/2026;0
CUSTEIO;CUSTEIO;DTM;110404;ENVELOPE CORRES PAP 80G/M2 NT 340X240MM;01/05/2026;0
CUSTEIO;CUSTEIO;DTM;110404;ENVELOPE CORRES PAP 80G/M2 NT 340X240MM;01/04/2026;0
CUSTEIO;CUSTEIO;DTM;110404;ENVELOPE CORRES PAP 80G/M2 NT 340X240MM;01/03/2026;20
CUSTEIO;CUSTEIO;DTM;110404;ENVELOPE CORRES PAP 80G/M2 NT 340X240MM;01/02/2026;0
CUSTEIO;CUSTEIO;DTM;110404;ENVELOPE CORRES PAP 80G/M2 NT 340X240MM;01/01/2026;0
CUSTEIO;CUSTEIO;DTM;110418;DISCO CORTE ACO 7P;01/12/2026;0
CUSTEIO;CUSTEIO;DTM;110418;DISCO CORTE ACO 7P;01/11/2026;0
CUSTEIO;CUSTEIO;DTM;110418;DISCO CORTE ACO 7P;01/10/2026;0
CUSTEIO;CUSTEIO;DTM;110418;DISCO CORTE ACO 7P;01/09/2026;0
CUSTEIO;CUSTEIO;DTM;110418;DISCO CORTE ACO 7P;01/08/2026;0
CUSTEIO;CUSTEIO;DTM;110418;DISCO CORTE ACO 7P;01/07/2026;0
CUSTEIO;CUSTEIO;DTM;110418;DISCO CORTE ACO 7P;01/06/2026;0
CUSTEIO;CUSTEIO;DTM;110418;DISCO CORTE ACO 7P;01/05/2026;0
CUSTEIO;CUSTEIO;DTM;110418;DISCO CORTE ACO 7P;01/04/2026;0
CUSTEIO;CUSTEIO;DTM;110418;DISCO CORTE ACO 7P;01/03/2026;100
CUSTEIO;CUSTEIO;DTM;110418;DISCO CORTE ACO 7P;01/02/2026;0
CUSTEIO;CUSTEIO;DTM;110418;DISCO CORTE ACO 7P;01/01/2026;0
CUSTEIO;CUSTEIO;DTM;110649;CLIPE PAPEL AC NIQ TAM N 3/0;01/12/2026;0
CUSTEIO;CUSTEIO;DTM;110649;CLIPE PAPEL AC NIQ TAM N 3/0;01/11/2026;0
CUSTEIO;CUSTEIO;DTM;110649;CLIPE PAPEL AC NIQ TAM N 3/0;01/10/2026;0
CUSTEIO;CUSTEIO;DTM;110649;CLIPE PAPEL AC NIQ TAM N 3/0;01/09/2026;0
CUSTEIO;CUSTEIO;DTM;110649;CLIPE PAPEL AC NIQ TAM N 3/0;01/08/2026;0
CUSTEIO;CUSTEIO;DTM;110649;CLIPE PAPEL AC NIQ TAM N 3/0;01/07/2026;0
CUSTEIO;CUSTEIO;DTM;110649;CLIPE PAPEL AC NIQ TAM N 3/0;01/06/2026;0
CUSTEIO;CUSTEIO;DTM;110649;CLIPE PAPEL AC NIQ TAM N 3/0;01/05/2026;0
CUSTEIO;CUSTEIO;DTM;110649;CLIPE PAPEL AC NIQ TAM N 3/0;01/04/2026;0
CUSTEIO;CUSTEIO;DTM;110649;CLIPE PAPEL AC NIQ TAM N 3/0;01/03/2026;10
CUSTEIO;CUSTEIO;DTM;110649;CLIPE PAPEL AC NIQ TAM N 3/0;01/02/2026;0
CUSTEIO;CUSTEIO;DTM;110649;CLIPE PAPEL AC NIQ TAM N 3/0;01/01/2026;0
CUSTEIO;CUSTEIO;DTM;110708;EXTRATOR GRAMPOS ESPATULA AI 150MM;01/12/2026;0
CUSTEIO;CUSTEIO;DTM;110708;EXTRATOR GRAMPOS ESPATULA AI 150MM;01/11/2026;0
CUSTEIO;CUSTEIO;DTM;110708;EXTRATOR GRAMPOS ESPATULA AI 150MM;01/10/2026;0
CUSTEIO;CUSTEIO;DTM;110708;EXTRATOR GRAMPOS ESPATULA AI 150MM;01/09/2026;0
CUSTEIO;CUSTEIO;DTM;110708;EXTRATOR GRAMPOS ESPATULA AI 150MM;01/08/2026;0
CUSTEIO;CUSTEIO;DTM;110708;EXTRATOR GRAMPOS ESPATULA AI 150MM;01/07/2026;0
CUSTEIO;CUSTEIO;DTM;110708;EXTRATOR GRAMPOS ESPATULA AI 150MM;01/06/2026;0
CUSTEIO;CUSTEIO;DTM;110708;EXTRATOR GRAMPOS ESPATULA AI 150MM;01/05/2026;0
CUSTEIO;CUSTEIO;DTM;110708;EXTRATOR GRAMPOS ESPATULA AI 150MM;01/04/2026;0
CUSTEIO;CUSTEIO;DTM;110708;EXTRATOR GRAMPOS ESPATULA AI 150MM;01/03/2026;10
CUSTEIO;CUSTEIO;DTM;110708;EXTRATOR GRAMPOS ESPATULA AI 150MM;01/02/2026;0
CUSTEIO;CUSTEIO;DTM;110708;EXTRATOR GRAMPOS ESPATULA AI 150MM;01/01/2026;0
CUSTEIO;CUSTEIO;DTM;110713;LONA IMPERM FERRAM LONIL DUPLA FACE 4X3M;01/12/2026;0
CUSTEIO;CUSTEIO;DTM;110713;LONA IMPERM FERRAM LONIL DUPLA FACE 4X3M;01/11/2026;0
CUSTEIO;CUSTEIO;DTM;110713;LONA IMPERM FERRAM LONIL DUPLA FACE 4X3M;01/10/2026;0
CUSTEIO;CUSTEIO;DTM;110713;LONA IMPERM FERRAM LONIL DUPLA FACE 4X3M;01/09/2026;0
CUSTEIO;CUSTEIO;DTM;110713;LONA IMPERM FERRAM LONIL DUPLA FACE 4X3M;01/08/2026;0
CUSTEIO;CUSTEIO;DTM;110713;LONA IMPERM FERRAM LONIL DUPLA FACE 4X3M;01/07/2026;0
CUSTEIO;CUSTEIO;DTM;110713;LONA IMPERM FERRAM LONIL DUPLA FACE 4X3M;01/06/2026;0
CUSTEIO;CUSTEIO;DTM;110713;LONA IMPERM FERRAM LONIL DUPLA FACE 4X3M;01/05/2026;5
CUSTEIO;CUSTEIO;DTM;110713;LONA IMPERM FERRAM LONIL DUPLA FACE 4X3M;01/04/2026;0
CUSTEIO;CUSTEIO;DTM;110713;LONA IMPERM FERRAM LONIL DUPLA FACE 4X3M;01/03/2026;2
CUSTEIO;CUSTEIO;DTM;110713;LONA IMPERM FERRAM LONIL DUPLA FACE 4X3M;01/02/2026;0
CUSTEIO;CUSTEIO;DTM;110713;LONA IMPERM FERRAM LONIL DUPLA FACE 4X3M;01/01/2026;0
CUSTEIO;CUSTEIO;DTM;110841;ELETRODO 6013 OK SERRAL 3,5MM;01/12/2026;0
CUSTEIO;CUSTEIO;DTM;110841;ELETRODO 6013 OK SERRAL 3,5MM;01/11/2026;0
CUSTEIO;CUSTEIO;DTM;110841;ELETRODO 6013 OK SERRAL 3,5MM;01/10/2026;0
CUSTEIO;CUSTEIO;DTM;110841;ELETRODO 6013 OK SERRAL 3,5MM;01/09/2026;0
CUSTEIO;CUSTEIO;DTM;110841;ELETRODO 6013 OK SERRAL 3,5MM;01/08/2026;0
CUSTEIO;CUSTEIO;DTM;110841;ELETRODO 6013 OK SERRAL 3,5MM;01/07/2026;0
CUSTEIO;CUSTEIO;DTM;110841;ELETRODO 6013 OK SERRAL 3,5MM;01/06/2026;0
CUSTEIO;CUSTEIO;DTM;110841;ELETRODO 6013 OK SERRAL 3,5MM;01/05/2026;0
CUSTEIO;CUSTEIO;DTM;110841;ELETRODO 6013 OK SERRAL 3,5MM;01/04/2026;0
CUSTEIO;CUSTEIO;DTM;110841;ELETRODO 6013 OK SERRAL 3,5MM;01/03/2026;40
CUSTEIO;CUSTEIO;DTM;110841;ELETRODO 6013 OK SERRAL 3,5MM;01/02/2026;0
CUSTEIO;CUSTEIO;DTM;110841;ELETRODO 6013 OK SERRAL 3,5MM;01/01/2026;0
CUSTEIO;CUSTEIO;DTM;110960;LIMA P/MOTOSERRA GROSSA 8X7/32P S/CABO;01/12/2026;0
CUSTEIO;CUSTEIO;DTM;110960;LIMA P/MOTOSERRA GROSSA 8X7/32P S/CABO;01/11/2026;0
CUSTEIO;CUSTEIO;DTM;110960;LIMA P/MOTOSERRA GROSSA 8X7/32P S/CABO;01/10/2026;0
CUSTEIO;CUSTEIO;DTM;110960;LIMA P/MOTOSERRA GROSSA 8X7/32P S/CABO;01/09/2026;0
CUSTEIO;CUSTEIO;DTM;110960;LIMA P/MOTOSERRA GROSSA 8X7/32P S/CABO;01/08/2026;0
CUSTEIO;CUSTEIO;DTM;110960;LIMA P/MOTOSERRA GROSSA 8X7/32P S/CABO;01/07/2026;0
CUSTEIO;CUSTEIO;DTM;110960;LIMA P/MOTOSERRA GROSSA 8X7/32P S/CABO;01/06/2026;4
CUSTEIO;CUSTEIO;DTM;110960;LIMA P/MOTOSERRA GROSSA 8X7/32P S/CABO;01/05/2026;0
CUSTEIO;CUSTEIO;DTM;110960;LIMA P/MOTOSERRA GROSSA 8X7/32P S/CABO;01/04/2026;0
CUSTEIO;CUSTEIO;DTM;110960;LIMA P/MOTOSERRA GROSSA 8X7/32P S/CABO;01/03/2026;0
CUSTEIO;CUSTEIO;DTM;110960;LIMA P/MOTOSERRA GROSSA 8X7/32P S/CABO;01/02/2026;0
CUSTEIO;CUSTEIO;DTM;110960;LIMA P/MOTOSERRA GROSSA 8X7/32P S/CABO;01/01/2026;0
CUSTEIO;CUSTEIO;DTM;111059;MOTOSERRA MS-250 16 28DT 30CM;01/12/2026;0
CUSTEIO;CUSTEIO;DTM;111059;MOTOSERRA MS-250 16 28DT 30CM;01/11/2026;0
CUSTEIO;CUSTEIO;DTM;111059;MOTOSERRA MS-250 16 28DT 30CM;01/10/2026;0
CUSTEIO;CUSTEIO;DTM;111059;MOTOSERRA MS-250 16 28DT 30CM;01/09/2026;0
CUSTEIO;CUSTEIO;DTM;111059;MOTOSERRA MS-250 16 28DT 30CM;01/08/2026;0
CUSTEIO;CUSTEIO;DTM;111059;MOTOSERRA MS-250 16 28DT 30CM;01/07/2026;0
CUSTEIO;CUSTEIO;DTM;111059;MOTOSERRA MS-250 16 28DT 30CM;01/06/2026;0
CUSTEIO;CUSTEIO;DTM;111059;MOTOSERRA MS-250 16 28DT 30CM;01/05/2026;1
CUSTEIO;CUSTEIO;DTM;111059;MOTOSERRA MS-250 16 28DT 30CM;01/04/2026;0
CUSTEIO;CUSTEIO;DTM;111059;MOTOSERRA MS-250 16 28DT 30CM;01/03/2026;0
CUSTEIO;CUSTEIO;DTM;111059;MOTOSERRA MS-250 16 28DT 30CM;01/02/2026;0
CUSTEIO;CUSTEIO;DTM;111059;MOTOSERRA MS-250 16 28DT 30CM;01/01/2026;0
CUSTEIO;CUSTEIO;DTM;111352;CORRENTE FINA 3/8 STIHL MS210/250 PICCO;01/12/2026;0
CUSTEIO;CUSTEIO;DTM;111352;CORRENTE FINA 3/8 STIHL MS210/250 PICCO;01/11/2026;0
CUSTEIO;CUSTEIO;DTM;111352;CORRENTE FINA 3/8 STIHL MS210/250 PICCO;01/10/2026;0
CUSTEIO;CUSTEIO;DTM;111352;CORRENTE FINA 3/8 STIHL MS210/250 PICCO;01/09/2026;0
CUSTEIO;CUSTEIO;DTM;111352;CORRENTE FINA 3/8 STIHL MS210/250 PICCO;01/08/2026;0
CUSTEIO;CUSTEIO;DTM;111352;CORRENTE FINA 3/8 STIHL MS210/250 PICCO;01/07/2026;0
CUSTEIO;CUSTEIO;DTM;111352;CORRENTE FINA 3/8 STIHL MS210/250 PICCO;01/06/2026;5
CUSTEIO;CUSTEIO;DTM;111352;CORRENTE FINA 3/8 STIHL MS210/250 PICCO;01/05/2026;0
CUSTEIO;CUSTEIO;DTM;111352;CORRENTE FINA 3/8 STIHL MS210/250 PICCO;01/04/2026;0
CUSTEIO;CUSTEIO;DTM;111352;CORRENTE FINA 3/8 STIHL MS210/250 PICCO;01/03/2026;0
CUSTEIO;CUSTEIO;DTM;111352;CORRENTE FINA 3/8 STIHL MS210/250 PICCO;01/02/2026;0
CUSTEIO;CUSTEIO;DTM;111352;CORRENTE FINA 3/8 STIHL MS210/250 PICCO;01/01/2026;0
CUSTEIO;CUSTEIO;DTM;111453;LIMA P/MOTOSERRA FINA 8X3/16P S/CABO;01/12/2026;0
CUSTEIO;CUSTEIO;DTM;111453;LIMA P/MOTOSERRA FINA 8X3/16P S/CABO;01/11/2026;0
CUSTEIO;CUSTEIO;DTM;111453;LIMA P/MOTOSERRA FINA 8X3/16P S/CABO;01/10/2026;0
CUSTEIO;CUSTEIO;DTM;111453;LIMA P/MOTOSERRA FINA 8X3/16P S/CABO;01/09/2026;0
CUSTEIO;CUSTEIO;DTM;111453;LIMA P/MOTOSERRA FINA 8X3/16P S/CABO;01/08/2026;0
CUSTEIO;CUSTEIO;DTM;111453;LIMA P/MOTOSERRA FINA 8X3/16P S/CABO;01/07/2026;0
CUSTEIO;CUSTEIO;DTM;111453;LIMA P/MOTOSERRA FINA 8X3/16P S/CABO;01/06/2026;10
CUSTEIO;CUSTEIO;DTM;111453;LIMA P/MOTOSERRA FINA 8X3/16P S/CABO;01/05/2026;0
CUSTEIO;CUSTEIO;DTM;111453;LIMA P/MOTOSERRA FINA 8X3/16P S/CABO;01/04/2026;0
CUSTEIO;CUSTEIO;DTM;111453;LIMA P/MOTOSERRA FINA 8X3/16P S/CABO;01/03/2026;0
CUSTEIO;CUSTEIO;DTM;111453;LIMA P/MOTOSERRA FINA 8X3/16P S/CABO;01/02/2026;0
CUSTEIO;CUSTEIO;DTM;111453;LIMA P/MOTOSERRA FINA 8X3/16P S/CABO;01/01/2026;0
CUSTEIO;CUSTEIO;DTM;111596;CORRENTE FINA 3/8 STIHL MS-170/180 22DT;01/12/2026;0
CUSTEIO;CUSTEIO;DTM;111596;CORRENTE FINA 3/8 STIHL MS-170/180 22DT;01/11/2026;0
CUSTEIO;CUSTEIO;DTM;111596;CORRENTE FINA 3/8 STIHL MS-170/180 22DT;01/10/2026;0
CUSTEIO;CUSTEIO;DTM;111596;CORRENTE FINA 3/8 STIHL MS-170/180 22DT;01/09/2026;0
CUSTEIO;CUSTEIO;DTM;111596;CORRENTE FINA 3/8 STIHL MS-170/180 22DT;01/08/2026;0
CUSTEIO;CUSTEIO;DTM;111596;CORRENTE FINA 3/8 STIHL MS-170/180 22DT;01/07/2026;0
CUSTEIO;CUSTEIO;DTM;111596;CORRENTE FINA 3/8 STIHL MS-170/180 22DT;01/06/2026;10
CUSTEIO;CUSTEIO;DTM;111596;CORRENTE FINA 3/8 STIHL MS-170/180 22DT;01/05/2026;0
CUSTEIO;CUSTEIO;DTM;111596;CORRENTE FINA 3/8 STIHL MS-170/180 22DT;01/04/2026;0
CUSTEIO;CUSTEIO;DTM;111596;CORRENTE FINA 3/8 STIHL MS-170/180 22DT;01/03/2026;0
CUSTEIO;CUSTEIO;DTM;111596;CORRENTE FINA 3/8 STIHL MS-170/180 22DT;01/02/2026;0
CUSTEIO;CUSTEIO;DTM;111596;CORRENTE FINA 3/8 STIHL MS-170/180 22DT;01/01/2026;0
CUSTEIO;CUSTEIO;DTM;112008;GASOLINA COMUM;01/12/2026;30
CUSTEIO;CUSTEIO;DTM;112008;GASOLINA COMUM;01/11/2026;10
CUSTEIO;CUSTEIO;DTM;112008;GASOLINA COMUM;01/10/2026;30
CUSTEIO;CUSTEIO;DTM;112008;GASOLINA COMUM;01/09/2026;10
CUSTEIO;CUSTEIO;DTM;112008;GASOLINA COMUM;01/08/2026;30
CUSTEIO;CUSTEIO;DTM;112008;GASOLINA COMUM;01/07/2026;10
CUSTEIO;CUSTEIO;DTM;112008;GASOLINA COMUM;01/06/2026;30
CUSTEIO;CUSTEIO;DTM;112008;GASOLINA COMUM;01/05/2026;10
CUSTEIO;CUSTEIO;DTM;112008;GASOLINA COMUM;01/04/2026;30
CUSTEIO;CUSTEIO;DTM;112008;GASOLINA COMUM;01/03/2026;10
CUSTEIO;CUSTEIO;DTM;112008;GASOLINA COMUM;01/02/2026;30
CUSTEIO;CUSTEIO;DTM;112008;GASOLINA COMUM;01/01/2026;10
CUSTEIO;CUSTEIO;DTM;112065;CANETA MARCA TEXTO AM;01/12/2026;0
CUSTEIO;CUSTEIO;DTM;112065;CANETA MARCA TEXTO AM;01/11/2026;0
CUSTEIO;CUSTEIO;DTM;112065;CANETA MARCA TEXTO AM;01/10/2026;0
CUSTEIO;CUSTEIO;DTM;112065;CANETA MARCA TEXTO AM;01/09/2026;0
CUSTEIO;CUSTEIO;DTM;112065;CANETA MARCA TEXTO AM;01/08/2026;0
CUSTEIO;CUSTEIO;DTM;112065;CANETA MARCA TEXTO AM;01/07/2026;0
CUSTEIO;CUSTEIO;DTM;112065;CANETA MARCA TEXTO AM;01/06/2026;0
CUSTEIO;CUSTEIO;DTM;112065;CANETA MARCA TEXTO AM;01/05/2026;0
CUSTEIO;CUSTEIO;DTM;112065;CANETA MARCA TEXTO AM;01/04/2026;0
CUSTEIO;CUSTEIO;DTM;112065;CANETA MARCA TEXTO AM;01/03/2026;10
CUSTEIO;CUSTEIO;DTM;112065;CANETA MARCA TEXTO AM;01/02/2026;0
CUSTEIO;CUSTEIO;DTM;112065;CANETA MARCA TEXTO AM;01/01/2026;0
CUSTEIO;CUSTEIO;DTM;112066;PAPEL AUTO ADES 38X50MM 100FL POST IT;01/12/2026;0
CUSTEIO;CUSTEIO;DTM;112066;PAPEL AUTO ADES 38X50MM 100FL POST IT;01/11/2026;0
CUSTEIO;CUSTEIO;DTM;112066;PAPEL AUTO ADES 38X50MM 100FL POST IT;01/10/2026;0
CUSTEIO;CUSTEIO;DTM;112066;PAPEL AUTO ADES 38X50MM 100FL POST IT;01/09/2026;0
CUSTEIO;CUSTEIO;DTM;112066;PAPEL AUTO ADES 38X50MM 100FL POST IT;01/08/2026;0
CUSTEIO;CUSTEIO;DTM;112066;PAPEL AUTO ADES 38X50MM 100FL POST IT;01/07/2026;0
CUSTEIO;CUSTEIO;DTM;112066;PAPEL AUTO ADES 38X50MM 100FL POST IT;01/06/2026;0
CUSTEIO;CUSTEIO;DTM;112066;PAPEL AUTO ADES 38X50MM 100FL POST IT;01/05/2026;0
CUSTEIO;CUSTEIO;DTM;112066;PAPEL AUTO ADES 38X50MM 100FL POST IT;01/04/2026;0
CUSTEIO;CUSTEIO;DTM;112066;PAPEL AUTO ADES 38X50MM 100FL POST IT;01/03/2026;10
CUSTEIO;CUSTEIO;DTM;112066;PAPEL AUTO ADES 38X50MM 100FL POST IT;01/02/2026;0
CUSTEIO;CUSTEIO;DTM;112066;PAPEL AUTO ADES 38X50MM 100FL POST IT;01/01/2026;0
